target,prediction,probability
0.0,0.0,0.01583491970154023
0.0,0.0,0.0981809338866974
0.0,0.0,0.09092167887124658
0.0,0.0,0.020258423062544207
0.0,0.0,0.0190315831076193
0.0,0.0,0.017779683792137114
0.0,0.0,0.02201244782470981
0.0,0.0,0.09620797261212005
0.0,0.0,0.276334203286859
0.0,0.0,0.015997834549821507
0.0,0.0,0.07439377271949442
0.0,0.0,0.10316475707942958
0.0,0.0,0.012520251689802489
0.0,0.0,0.014931659773800144
0.0,0.0,0.0493615266544725
0.0,0.0,0.015154339166728896
0.0,0.0,0.031073479930274123
0.0,0.0,0.03135837744414242
0.0,0.0,0.025156130419763136
0.0,0.0,0.061703927599504375
0.0,0.0,0.021762829178446408
0.0,0.0,0.02198798203871145
0.0,0.0,0.01992365452974413
0.0,0.0,0.04647689111970049
0.0,0.0,0.20928598079010477
0.0,0.0,0.026444839166571112
0.0,0.0,0.02364374312603001
0.0,0.0,0.020217826636306488
0.0,0.0,0.011997241769559297
0.0,0.0,0.03904231329187442
0.0,0.0,0.017912359204747468
0.0,0.0,0.053994633313352136
0.0,0.0,0.06910288108490834
0.0,0.0,0.029536069954483036
0.0,0.0,0.10923364563180292
0.0,0.0,0.10639969367715767
0.0,0.0,0.024480573867714198
0.0,0.0,0.024634824329114045
0.0,0.0,0.020215082242235435
0.0,0.0,0.031178908489699547
0.0,0.0,0.01997881941678799
0.0,0.0,0.01827877180416002
0.0,0.0,0.024070096289880757
0.0,0.0,0.02843560360865825
0.0,0.0,0.023140617134757138
0.0,0.0,0.021829262226136768
0.0,0.0,0.029924000664129525
0.0,0.0,0.03403877807845628
0.0,0.0,0.02576838600307955
0.0,0.0,0.02794954487750792
0.0,0.0,0.0346699795578081
0.0,0.0,0.08070252405967178
0.0,0.0,0.08777429121068954
0.0,0.0,0.013137211715302917
0.0,0.0,0.013276987970989201
0.0,0.0,0.02675803335587297
0.0,0.0,0.13624247385244512
0.0,0.0,0.16777906745508112
0.0,0.0,0.03607338589518378
0.0,0.0,0.033198344618915354
0.0,0.0,0.02557875534058827
0.0,0.0,0.16219102758565568
0.0,0.0,0.02784402060431082
0.0,0.0,0.16823113320734687
0.0,0.0,0.20190939782750938
0.0,0.0,0.19855915473533522
0.0,0.0,0.05053479001650454
0.0,0.0,0.05028785330433338
0.0,0.0,0.028271413273329132
0.0,0.0,0.03188265745287319
0.0,0.0,0.021317374283544816
0.0,0.0,0.021216506341754125
0.0,0.0,0.019089420055668566
0.0,0.0,0.019064385505793768
0.0,0.0,0.018959176515481495
0.0,0.0,0.038619050908218155
0.0,0.0,0.061227511552215695
0.0,0.0,0.020902500640804983
0.0,0.0,0.021816523039156228
0.0,0.0,0.017933039816402253
0.0,0.0,0.029288031378710225
0.0,0.0,0.038886984733470874
0.0,0.0,0.08122363429597185
0.0,0.0,0.07928045674646494
0.0,0.0,0.044468297044160304
0.0,0.0,0.044468297044160304
0.0,0.0,0.1011279570800292
0.0,0.0,0.04198086094208663
0.0,0.0,0.02355161669408842
0.0,0.0,0.02280218601189703
0.0,0.0,0.02073958050041069
0.0,0.0,0.03789956986104575
0.0,0.0,0.01640261507406812
0.0,0.0,0.014462842292879696
0.0,0.0,0.11453703146982148
0.0,0.0,0.03390135610002561
0.0,0.0,0.03390135610002561
0.0,0.0,0.0162090506391674
0.0,0.0,0.032690361644198994
0.0,0.0,0.025232353159017357
0.0,0.0,0.022462828059583134
0.0,0.0,0.06398971202125758
0.0,0.0,0.06398971202125758
0.0,0.0,0.01886749767587149
0.0,0.0,0.012059506333133052
0.0,0.0,0.0814304894938367
0.0,0.0,0.03515123727458168
0.0,0.0,0.03500979767743515
0.0,0.0,0.015317782786163735
0.0,0.0,0.012991189407875942
0.0,0.0,0.019803071185075648
0.0,0.0,0.018703200379734046
0.0,0.0,0.1168376161381574
0.0,0.0,0.022271531487118263
0.0,0.0,0.027854774432259515
0.0,0.0,0.08119455263239747
0.0,0.0,0.06633250756750635
0.0,0.0,0.07940687607139131
0.0,0.0,0.02212486083978987
0.0,0.0,0.04280630036168426
0.0,0.0,0.04352399775093043
0.0,0.0,0.012729068885760758
0.0,0.0,0.01579338188776257
0.0,0.0,0.025654445698522012
0.0,0.0,0.03246994225695823
0.0,0.0,0.020968261615238667
0.0,0.0,0.014526736148360926
0.0,0.0,0.012775192291030217
0.0,0.0,0.015087840242125637
0.0,0.0,0.015160549706130136
0.0,0.0,0.037449581122200114
0.0,0.0,0.17437350639746094
0.0,0.0,0.13862118008958826
0.0,0.0,0.04760519663821308
0.0,0.0,0.03688342358907031
0.0,0.0,0.14441694913705516
0.0,0.0,0.04855024532457206
0.0,0.0,0.0494891418705354
0.0,0.0,0.04947607464424389
0.0,0.0,0.05463537254160485
0.0,0.0,0.022587140843970278
0.0,0.0,0.021984555354431643
0.0,0.0,0.01997046819844329
0.0,0.0,0.06000824415399227
0.0,0.0,0.04817872427477494
0.0,0.0,0.04908986723079039
0.0,0.0,0.016459382202988853
0.0,0.0,0.014710183001157208
0.0,0.0,0.013236413053086746
0.0,0.0,0.02587280967584489
0.0,0.0,0.04740888528177356
0.0,0.0,0.07513317993391981
0.0,0.0,0.15724686965962792
0.0,0.0,0.15880543474122896
0.0,0.0,0.10915403767865217
0.0,0.0,0.0224832898791973
0.0,0.0,0.02255898076709138
0.0,0.0,0.04398731341098225
0.0,0.0,0.030864954465627675
0.0,0.0,0.1656933510674158
0.0,0.0,0.01389212687625877
0.0,0.0,0.02636628271728152
0.0,0.0,0.0419535903910356
0.0,0.0,0.07714921795077065
0.0,0.0,0.08055242724477647
0.0,0.0,0.20572840426112612
0.0,0.0,0.14398082680498117
0.0,0.0,0.02676361985783446
0.0,0.0,0.09487510130540926
0.0,0.0,0.04263031508651491
0.0,0.0,0.017030322663675077
0.0,0.0,0.043929501167525385
0.0,0.0,0.016767706834240524
0.0,0.0,0.01661522231331867
0.0,0.0,0.03142598701744314
0.0,0.0,0.0503938286652404
0.0,0.0,0.04965017845915237
0.0,0.0,0.01890046877741285
0.0,0.0,0.015296017077831384
0.0,0.0,0.017113162153207722
0.0,0.0,0.04595042717667497
0.0,0.0,0.013320831763357478
0.0,0.0,0.014224401540559048
0.0,0.0,0.012446691244073653
0.0,0.0,0.017443722052787953
0.0,0.0,0.03820481154877343
0.0,0.0,0.030705279287658902
0.0,0.0,0.031680781868871404
0.0,0.0,0.018176646376397303
0.0,0.0,0.03655518014067773
0.0,0.0,0.11793754536584507
0.0,0.0,0.012460384218575917
0.0,0.0,0.09833399649913914
0.0,0.0,0.0474056679496509
0.0,0.0,0.026022768653511077
0.0,0.0,0.016581093510714007
0.0,0.0,0.048852534564944906
0.0,0.0,0.06758296533872671
0.0,0.0,0.07651440058157709
1.0,0.0,0.26630537949546834
1.0,0.0,0.27097451880419365
0.0,0.0,0.013128629199202815
0.0,0.0,0.013576976253799874
0.0,0.0,0.05510442461616031
0.0,0.0,0.05132683904309233
0.0,0.0,0.013902708944641221
0.0,0.0,0.21696906453914022
0.0,0.0,0.01164145253030604
0.0,0.0,0.23773960970796526
0.0,0.0,0.0304969939469719
0.0,0.0,0.024900491645849617
0.0,0.0,0.03451704860869196
0.0,0.0,0.028809079600227844
0.0,0.0,0.029939986033160462
0.0,0.0,0.020139150974008337
0.0,0.0,0.015864197085791523
0.0,0.0,0.013510172651878177
0.0,0.0,0.02933123321776734
0.0,0.0,0.03135402117363192
0.0,0.0,0.03403701499468744
0.0,0.0,0.14243017753511725
0.0,0.0,0.057957895287478585
0.0,0.0,0.026331234677400298
0.0,0.0,0.16983247813597438
0.0,0.0,0.023294887851539044
0.0,0.0,0.011571586226822715
0.0,0.0,0.011571586226822715
0.0,0.0,0.013200554392123046
0.0,0.0,0.019734490760439483
0.0,0.0,0.16081562275062294
0.0,0.0,0.05771088163865067
0.0,0.0,0.06742542817906358
0.0,0.0,0.06952187494093658
0.0,0.0,0.026390144558300296
0.0,0.0,0.05893416546035277
0.0,0.0,0.014119245440323253
0.0,0.0,0.021362740368697758
0.0,0.0,0.07371529881952234
0.0,0.0,0.06934469303174122
0.0,0.0,0.09556575387629203
0.0,0.0,0.021271979163576742
0.0,0.0,0.021302620468037405
0.0,0.0,0.016493038519727454
0.0,0.0,0.08066992584936769
0.0,0.0,0.11718104315235121
0.0,0.0,0.04115033191507481
0.0,0.0,0.042221511536830625
0.0,0.0,0.031150160136721044
0.0,0.0,0.031010843954914203
0.0,0.0,0.04325040542808594
0.0,0.0,0.0444460003722767
0.0,0.0,0.037998720629886955
0.0,0.0,0.04737005238631912
0.0,0.0,0.1737358148122615
0.0,0.0,0.061422070779224035
0.0,0.0,0.03018328519336747
0.0,0.0,0.03653909072484829
0.0,0.0,0.05390073254445694
0.0,0.0,0.03601014631689111
0.0,0.0,0.013232823203804233
1.0,0.0,0.06271814710235006
0.0,0.0,0.03075526911679967
0.0,0.0,0.04204527095882127
0.0,0.0,0.044877432623850126
0.0,0.0,0.11638779593171987
0.0,0.0,0.09823464436402245
0.0,0.0,0.0950022514154704
0.0,0.0,0.19566304030362114
0.0,0.0,0.031887016173926926
0.0,0.0,0.019139683054519567
0.0,0.0,0.017525824350222128
0.0,0.0,0.018064647703874222
0.0,0.0,0.014246101856844428
0.0,0.0,0.018928338425720056
0.0,0.0,0.01851013191163678
0.0,0.0,0.05458631492115848
0.0,0.0,0.014147674633181638
0.0,0.0,0.0867634691893328
0.0,0.0,0.0323258889841316
0.0,0.0,0.020589431601263742
0.0,0.0,0.017172605141663157
0.0,0.0,0.06394948629617726
0.0,0.0,0.1635887352616153
0.0,0.0,0.026281916598577582
0.0,0.0,0.17783124329748012
0.0,0.0,0.0943154782047287
0.0,0.0,0.13402555861252616
0.0,0.0,0.23329212472578312
0.0,0.0,0.03701393254480006
0.0,0.0,0.033298570233982035
0.0,0.0,0.05494506125529453
0.0,0.0,0.13182476233288343
0.0,0.0,0.4221131909545139
0.0,0.0,0.02745702445083488
0.0,0.0,0.03617028193257714
0.0,0.0,0.04797797783649188
0.0,0.0,0.031368936337485
0.0,0.0,0.034339926623222695
0.0,0.0,0.04380066285327241
0.0,0.0,0.2876273738405127
0.0,0.0,0.028220725936952684
0.0,0.0,0.03521050734463225
0.0,0.0,0.02884967923028545
0.0,0.0,0.042393808231695244
0.0,0.0,0.04462684274944007
0.0,0.0,0.04223073882169351
0.0,0.0,0.025141391961402294
0.0,0.0,0.02306379708288991
0.0,0.0,0.022097364637541514
0.0,0.0,0.07787591500301848
0.0,0.0,0.024444123546290258
0.0,0.0,0.035782578381975245
0.0,0.0,0.03557540112871444
0.0,0.0,0.03276781218602382
0.0,0.0,0.012916857681588047
0.0,0.0,0.03478097885274584
0.0,0.0,0.029892477369087633
0.0,0.0,0.016316050258805552
0.0,0.0,0.015303699619183547
0.0,0.0,0.028800857915781547
0.0,0.0,0.02519329092283323
0.0,0.0,0.1238937858678781
0.0,0.0,0.0565383707373208
0.0,0.0,0.015349011957433488
0.0,0.0,0.08401093410664169
0.0,0.0,0.09415799230289539
0.0,0.0,0.011887291441295763
0.0,0.0,0.22788915248104888
0.0,0.0,0.2296482158751565
0.0,0.0,0.11925915272686187
0.0,0.0,0.011866126246633314
0.0,0.0,0.017402787554626115
0.0,0.0,0.017412460171298192
0.0,0.0,0.04977098022351276
0.0,0.0,0.027513207127205435
0.0,0.0,0.027557746790876164
0.0,0.0,0.04078684995994413
0.0,0.0,0.020421561094253794
0.0,0.0,0.02577421302144767
0.0,0.0,0.02395026313138771
0.0,0.0,0.022826780969668347
0.0,0.0,0.1172826880967461
0.0,0.0,0.11386358377935352
0.0,0.0,0.020282794833376673
0.0,0.0,0.05962831634861973
0.0,0.0,0.021913159924293116
0.0,0.0,0.10292171728335821
0.0,0.0,0.030096241446389158
0.0,0.0,0.02224161181367645
0.0,0.0,0.08599709359988934
0.0,0.0,0.03256437259601728
0.0,0.0,0.11542282004347937
0.0,0.0,0.09719448981768376
0.0,0.0,0.06447619255180707
0.0,0.0,0.020073427215602797
0.0,0.0,0.036520113284294296
0.0,0.0,0.15244089873861597
0.0,0.0,0.024373762653335376
0.0,0.0,0.01982506620559883
0.0,0.0,0.0362489922233682
0.0,0.0,0.019568069996330383
0.0,0.0,0.02875925983208089
0.0,0.0,0.012646674953923317
0.0,0.0,0.03262889481469662
0.0,0.0,0.01758055514111657
0.0,0.0,0.032648762771656764
0.0,0.0,0.036588076498800706
0.0,0.0,0.03290703539817968
0.0,0.0,0.013639249806311184
0.0,0.0,0.016386450476047806
0.0,0.0,0.019646434358770087
0.0,0.0,0.017864124528433733
0.0,0.0,0.01781697038634099
0.0,0.0,0.06875750354560427
0.0,0.0,0.026334636480948696
0.0,0.0,0.019826452364906166
0.0,0.0,0.020023699842077924
0.0,0.0,0.0610950077123139
0.0,0.0,0.056785636494770704
0.0,0.0,0.021442463432239517
0.0,0.0,0.014396702010985548
0.0,0.0,0.04090255198905224
0.0,0.0,0.0660894314374134
0.0,0.0,0.03465121991574717
0.0,0.0,0.034917576898059244
0.0,0.0,0.030898252003398827
0.0,0.0,0.03739406364115263
0.0,0.0,0.022761199569249085
0.0,0.0,0.016072640237760394
0.0,0.0,0.01898820213104478
0.0,0.0,0.02151525187237747
1.0,0.0,0.23949671628069644
0.0,0.0,0.16369133401515398
0.0,0.0,0.029255144465136437
0.0,0.0,0.01747903777091675
0.0,0.0,0.016599969682944134
0.0,0.0,0.01425104650093921
0.0,0.0,0.014845960110723191
0.0,0.0,0.01468333668792209
0.0,0.0,0.021523877784221185
0.0,0.0,0.021543382171710673
0.0,0.0,0.050983353933245656
0.0,0.0,0.06841637705528102
0.0,0.0,0.02751487875367437
0.0,0.0,0.06106516911773461
0.0,0.0,0.038055911217978855
0.0,0.0,0.012882876144106848
0.0,0.0,0.03749166768465092
0.0,0.0,0.042369980196674845
0.0,0.0,0.0325864917460929
0.0,0.0,0.03354243948928761
0.0,0.0,0.012580678155885261
0.0,0.0,0.027359417075103712
0.0,0.0,0.018948009524510877
0.0,0.0,0.018948009524510877
0.0,0.0,0.04575176729543325
0.0,0.0,0.019429318982920465
0.0,0.0,0.0459094289888849
0.0,0.0,0.016977382589894816
0.0,0.0,0.014097487487369208
0.0,0.0,0.10368098448173867
0.0,0.0,0.013801305083170776
0.0,0.0,0.013784746795544025
0.0,0.0,0.06631894564816312
0.0,0.0,0.07854453649310561
0.0,0.0,0.023912672441323158
0.0,0.0,0.033205079205473345
0.0,0.0,0.016969666990767355
0.0,0.0,0.028371729661439447
0.0,0.0,0.05580329309369608
0.0,0.0,0.016928895941307098
0.0,0.0,0.059533745231915625
0.0,0.0,0.08351899018316394
0.0,0.0,0.01623893804149798
0.0,0.0,0.0191302951993446
0.0,0.0,0.2928992110055324
0.0,0.0,0.015035554897134004
0.0,0.0,0.030430255961232448
0.0,0.0,0.02915161435384497
0.0,0.0,0.06111897130970454
0.0,0.0,0.05867799297302512
0.0,0.0,0.2845513421334947
0.0,0.0,0.032108277159733974
0.0,0.0,0.04951767995661576
0.0,0.0,0.051217936954627875
0.0,0.0,0.048989272371240324
0.0,0.0,0.08592826839414063
0.0,0.0,0.016453609084578893
0.0,0.0,0.016491909230739264
0.0,0.0,0.016347627868733474
0.0,0.0,0.0185468451681042
0.0,0.0,0.03165991503675664
0.0,0.0,0.03496677436637067
0.0,0.0,0.027310360254495625
0.0,0.0,0.017282587883813885
0.0,0.0,0.034793273642520876
0.0,0.0,0.034793273642520876
0.0,0.0,0.020049339994784553
0.0,0.0,0.012789396893424163
0.0,0.0,0.01276216678642244
0.0,0.0,0.02378875837712781
0.0,0.0,0.014694166046722615
0.0,0.0,0.0686140919972512
0.0,0.0,0.02548861816756995
0.0,0.0,0.04023344038489902
0.0,0.0,0.033214582469378064
0.0,0.0,0.04637182396634435
0.0,0.0,0.05744924101333133
0.0,0.0,0.02302121411158289
0.0,0.0,0.01893473582446976
0.0,0.0,0.04130374535879087
0.0,0.0,0.041290085082179455
0.0,0.0,0.033932153680084454
0.0,0.0,0.033932153680084454
0.0,0.0,0.02303012205452983
0.0,0.0,0.022506810564037263
0.0,0.0,0.0689714479600703
0.0,0.0,0.06771462490328496
0.0,0.0,0.028623736587614634
0.0,0.0,0.051764382487252764
0.0,0.0,0.032580489674801316
0.0,0.0,0.025526997129337134
0.0,0.0,0.034152327763599645
0.0,0.0,0.02982864234883027
0.0,0.0,0.031776634410089565
0.0,0.0,0.029894969487694534
0.0,0.0,0.053604175599503055
0.0,0.0,0.03794465978720112
0.0,0.0,0.03286449594008871
0.0,0.0,0.03344093204146434
0.0,0.0,0.06415864327062175
0.0,0.0,0.02742499441692198
0.0,0.0,0.016107081853670623
0.0,0.0,0.11537345947960741
0.0,0.0,0.03206173035945901
0.0,0.0,0.06630280287942675
0.0,0.0,0.03009851674664109
0.0,0.0,0.03569226064635748
0.0,0.0,0.3957693987220014
0.0,0.0,0.05703569767405247
0.0,0.0,0.03465417519258771
0.0,0.0,0.03465417519258771
0.0,0.0,0.019270705045254456
0.0,0.0,0.020179886986272155
0.0,0.0,0.015070625353588394
0.0,0.0,0.07171222573055482
0.0,0.0,0.01937714347094948
0.0,0.0,0.02889649152062035
0.0,0.0,0.17568994577155136
0.0,0.0,0.01728218404965644
0.0,0.0,0.023957459855600414
0.0,0.0,0.019135316103702667
0.0,0.0,0.021030429288673675
0.0,0.0,0.0879033334154084
0.0,0.0,0.038930877158941356
0.0,0.0,0.038930877158941356
0.0,0.0,0.028431951689434947
0.0,0.0,0.028431951689434947
0.0,0.0,0.015311400449023169
0.0,0.0,0.014097106566900558
0.0,0.0,0.013511494101076394
0.0,0.0,0.026613945867397345
0.0,0.0,0.01734936970352633
0.0,0.0,0.01693620883912323
0.0,0.0,0.01693620883912323
0.0,0.0,0.035123687071226935
0.0,0.0,0.03505526330163728
0.0,0.0,0.04384724853754928
0.0,0.0,0.02810012827049675
0.0,0.0,0.03233012198253531
0.0,0.0,0.030584164353044535
0.0,0.0,0.03222578077164883
0.0,0.0,0.052834939671608926
0.0,0.0,0.05978015791274225
0.0,0.0,0.4054271080620507
0.0,0.0,0.3856874659686007
0.0,0.0,0.42906031583966614
0.0,0.0,0.07620411245843751
1.0,0.0,0.3308860655151819
1.0,0.0,0.3275527321818486
1.0,0.0,0.3237307704865715
0.0,0.0,0.04402313389060438
0.0,0.0,0.04365051608052504
0.0,0.0,0.014192588170030801
0.0,0.0,0.03173365402991966
0.0,0.0,0.05277540513426374
0.0,0.0,0.05609602887695911
0.0,0.0,0.03077639266977483
0.0,0.0,0.029001840613984666
0.0,0.0,0.3610910512246179
0.0,0.0,0.037612111547326035
0.0,0.0,0.04540178888968702
0.0,0.0,0.027381448080829818
0.0,0.0,0.04526012379690377
0.0,0.0,0.03235797331949664
0.0,0.0,0.10432228626771745
0.0,0.0,0.025259309507925643
0.0,0.0,0.0529516856958839
0.0,0.0,0.03298831460244663
0.0,0.0,0.033016362671553036
0.0,0.0,0.015042979485152555
0.0,0.0,0.06806526042361698
0.0,0.0,0.023635082046217143
0.0,0.0,0.07156556365484466
0.0,0.0,0.036998131877757516
0.0,0.0,0.018575421197196244
0.0,0.0,0.04673126805785102
0.0,0.0,0.042684526786743865
0.0,0.0,0.029220459753957016
0.0,0.0,0.06693936925247296
0.0,0.0,0.06270905150384772
0.0,0.0,0.02015512524256133
0.0,0.0,0.019597885956956794
0.0,0.0,0.09913917779433172
0.0,0.0,0.03871427804168088
0.0,0.0,0.11281276419144261
0.0,0.0,0.04864633559024978
0.0,0.0,0.045894069188805425
0.0,0.0,0.08991245180376707
0.0,0.0,0.03742819874630584
0.0,0.0,0.12727996954286266
0.0,0.0,0.026100130921453465
0.0,0.0,0.058586841315334724
0.0,0.0,0.04106713289661129
0.0,0.0,0.047544223542887266
0.0,0.0,0.05135279045608535
0.0,0.0,0.07971480903184745
0.0,0.0,0.03015364483567395
0.0,0.0,0.02212613305801842
0.0,0.0,0.17674686917203417
0.0,0.0,0.05082526629845491
0.0,0.0,0.03607662088742872
0.0,0.0,0.04176595907477073
0.0,0.0,0.020149002704693556
0.0,0.0,0.027562201246975893
0.0,0.0,0.08697449530128654
0.0,0.0,0.09055973451437992
0.0,0.0,0.21318644789282282
0.0,0.0,0.044192750002677604
0.0,0.0,0.04991282370820598
0.0,0.0,0.06070853764292066
0.0,0.0,0.04196055861126969
0.0,0.0,0.09323572658734673
0.0,0.0,0.0626953242202061
0.0,0.0,0.04427350876795678
0.0,0.0,0.025464364980804403
0.0,0.0,0.14240648728400762
0.0,0.0,0.02034678955545517
0.0,0.0,0.02033281714300025
0.0,0.0,0.01943589143110371
0.0,0.0,0.034405359237319064
0.0,0.0,0.032210313531466056
0.0,0.0,0.02568627111265954
0.0,0.0,0.05716947054929817
0.0,0.0,0.04748638838868951
0.0,0.0,0.04684391687008969
0.0,0.0,0.18923834510302684
0.0,0.0,0.04459171978231608
0.0,0.0,0.07866480570742146
0.0,0.0,0.037163134549837766
0.0,0.0,0.0415639190972207
1.0,0.0,0.08613845028147833
1.0,0.0,0.08613845028147833
0.0,0.0,0.07849157526970844
0.0,0.0,0.03612421451186556
0.0,0.0,0.1256039956676111
0.0,0.0,0.03741576669004174
0.0,0.0,0.025051814379352638
0.0,0.0,0.02561267777418652
0.0,0.0,0.023504342911162393
0.0,0.0,0.01800463221600675
0.0,0.0,0.018353275764870326
0.0,0.0,0.02542029800921063
0.0,0.0,0.030759780140692496
0.0,0.0,0.03139473900004574
0.0,0.0,0.08370171665852442
0.0,0.0,0.09666116991978795
0.0,0.0,0.03268828843546711
0.0,0.0,0.03181502619343766
0.0,0.0,0.024277463956750456
0.0,0.0,0.024277463956750456
0.0,0.0,0.01715777049436156
0.0,0.0,0.05184019362830359
0.0,0.0,0.03747902449779438
0.0,0.0,0.03642854224433579
0.0,0.0,0.025087176046672394
0.0,0.0,0.039420565149886004
0.0,0.0,0.030676756092144607
0.0,0.0,0.023699733552007416
0.0,0.0,0.02760505743895073
0.0,0.0,0.047613138523628036
0.0,0.0,0.09053838431406448
0.0,0.0,0.09525480682816145
0.0,0.0,0.21404396673683446
0.0,0.0,0.40806336622087774
0.0,0.0,0.11042735552621381
0.0,0.0,0.029149453767055068
0.0,0.0,0.03959041975464961
0.0,0.0,0.044253860292727744
0.0,0.0,0.028421255216596348
0.0,0.0,0.028526824951827734
0.0,0.0,0.0960033096220493
0.0,0.0,0.04640604533261078
0.0,0.0,0.06145119870141643
0.0,0.0,0.0398854903933317
0.0,0.0,0.01963430215103787
0.0,0.0,0.030217251830618547
1.0,1.0,0.5264281984140448
1.0,1.0,0.5302685978584912
0.0,0.0,0.03431372554093821
0.0,0.0,0.028915326959731456
0.0,0.0,0.024553053165599126
0.0,0.0,0.037153651166234064
0.0,0.0,0.12332259226028207
0.0,0.0,0.12926904125631944
0.0,0.0,0.017266731322780626
0.0,0.0,0.020743231860575796
0.0,0.0,0.10724442029188265
0.0,0.0,0.016163943917795007
0.0,0.0,0.016090428627931086
0.0,0.0,0.08365849806333366
0.0,0.0,0.15936522854783713
0.0,0.0,0.09921780692794167
0.0,0.0,0.018866461558827412
0.0,0.0,0.018874786709091398
0.0,0.0,0.04753474202924913
0.0,0.0,0.2842395673416373
0.0,0.0,0.029981774057752795
0.0,0.0,0.07685416280120771
0.0,0.0,0.016079528423909462
0.0,0.0,0.013909408987640875
0.0,0.0,0.1261592048923633
0.0,0.0,0.11767391784180521
0.0,1.0,0.5139618105095547
0.0,0.0,0.054472031491364516
0.0,0.0,0.05223587859726848
0.0,0.0,0.03870665627798488
0.0,0.0,0.03866665727031236
0.0,0.0,0.04220828871571127
0.0,0.0,0.043775463080365506
0.0,0.0,0.018095256130897373
0.0,0.0,0.028228068934697207
0.0,0.0,0.048552966279939484
0.0,0.0,0.02018694238149406
0.0,0.0,0.039994802725178025
0.0,0.0,0.03754789802262503
0.0,0.0,0.023339116556718248
0.0,0.0,0.03242515024371911
0.0,0.0,0.012734149702891343
0.0,0.0,0.04350180497278405
0.0,0.0,0.021876270760839523
0.0,0.0,0.020570170746661766
0.0,0.0,0.017569423073035214
1.0,0.0,0.02231391764477558
1.0,0.0,0.02227443423027049
0.0,0.0,0.29594032896907435
0.0,0.0,0.3341953312624109
0.0,0.0,0.02327607584737784
0.0,0.0,0.02359345300917749
0.0,0.0,0.04649303390402628
0.0,0.0,0.06956700331289294
0.0,0.0,0.026975843553682446
0.0,0.0,0.037783683499985975
0.0,0.0,0.03732339972386584
0.0,0.0,0.019323294607563244
0.0,0.0,0.07255646588382343
0.0,0.0,0.057002184808350564
0.0,0.0,0.01816767815580574
0.0,0.0,0.01801700165894523
0.0,0.0,0.01855111442665528
0.0,0.0,0.04753618408570364
0.0,0.0,0.04335002573952168
0.0,0.0,0.04122182141238301
0.0,0.0,0.026221761999400416
0.0,0.0,0.02704547881632517
0.0,0.0,0.03070242350798524
1.0,0.0,0.020132729475579772
0.0,0.0,0.03262689345492944
0.0,0.0,0.06643487689332113
0.0,0.0,0.03683619144689617
0.0,0.0,0.11582000957426399
0.0,0.0,0.12493534059592104
0.0,0.0,0.018242721830567667
0.0,0.0,0.04845812268288005
0.0,0.0,0.04848630014645234
0.0,0.0,0.04846183069092172
0.0,0.0,0.03388031948718594
0.0,0.0,0.021937037738848406
0.0,0.0,0.04233985640919508
0.0,0.0,0.050449750570659944
0.0,0.0,0.024745654078463037
0.0,0.0,0.0318470191644312
0.0,0.0,0.06742243022475476
0.0,0.0,0.027824407683091277
0.0,0.0,0.11833266536592489
0.0,0.0,0.024298582231367116
0.0,0.0,0.05428376369196184
0.0,0.0,0.07656671769916412
0.0,0.0,0.07905864163992105
0.0,0.0,0.027656183259954836
0.0,0.0,0.025623240459465773
0.0,0.0,0.022739031021017972
0.0,0.0,0.12823796597355153
0.0,0.0,0.35279926117803045
0.0,0.0,0.04861206125297864
0.0,0.0,0.04534670770001833
0.0,0.0,0.17672860190234055
0.0,0.0,0.44493226962370797
0.0,0.0,0.2606720622196272
0.0,0.0,0.03088881650515363
0.0,0.0,0.06021005560886098
0.0,0.0,0.01884678688998143
0.0,0.0,0.021872693835284476
0.0,0.0,0.05191881158229733
0.0,0.0,0.03657631805604522
0.0,0.0,0.020130784214008005
0.0,0.0,0.019381357897894236
0.0,0.0,0.02412032805497411
0.0,0.0,0.23023975914179742
0.0,0.0,0.43483986726672264
0.0,0.0,0.02533673589528221
0.0,0.0,0.028084019531710688
0.0,0.0,0.028122032983873255
0.0,0.0,0.04421248793216184
0.0,0.0,0.03719583122754996
1.0,0.0,0.34916318616533987
1.0,0.0,0.34998789669292635
0.0,0.0,0.17685163347906283
0.0,0.0,0.045800427013523
0.0,0.0,0.048767498780284975
0.0,0.0,0.04885099473164853
0.0,0.0,0.02333822584648168
0.0,0.0,0.029517758352692682
0.0,0.0,0.023933490363046966
0.0,0.0,0.041992998847454534
0.0,0.0,0.08458022084441195
0.0,0.0,0.0398604373211865
0.0,0.0,0.08144400403529076
0.0,0.0,0.022369730835070146
0.0,0.0,0.13767155877342083
0.0,0.0,0.03880059479087044
0.0,0.0,0.04154867394550641
0.0,0.0,0.024001046680147683
0.0,0.0,0.05660912641857405
0.0,0.0,0.051366792881673014
0.0,0.0,0.014873309666357123
0.0,0.0,0.026710013497107856
0.0,0.0,0.3620948182549352
0.0,0.0,0.3149715803138428
0.0,0.0,0.04107442591110005
0.0,0.0,0.023240875543788998
0.0,0.0,0.040699211022506704
0.0,0.0,0.050034653118712975
0.0,0.0,0.0496996554388674
0.0,0.0,0.07315114862702653
0.0,0.0,0.01949846407839701
0.0,0.0,0.01949846407839701
0.0,0.0,0.044464193894363145
0.0,0.0,0.04029323395752452
0.0,0.0,0.030759047449343744
0.0,0.0,0.04446598317361378
0.0,0.0,0.028152346780139226
0.0,0.0,0.06574036460445705
